ChannelTitle,Title,Published_date,Views,Likes,Comments
alex analyst,sql basics tutorial beginners installing sql server management studio create tables,2020-03-01,1418898,18277,2050
alex analyst,data analyst resume reviewing resume fortune data analyst,2020-01-30,75600,1703,63
freecodecamp org,webhooks explained roadtrip shorts,2023-01-24,36660,1372,9
freecodecamp org,vue js course beginners tutorial,2021-09-07,1146469,16302,496
freecodecamp org,create twitter clone vue js quasar framework firebase ios android mac windows,2021-03-05,130733,4083,231
freecodecamp org,deep learning pytorch live course training deep neural networks gpus part,2020-06-06,43400,962,35
freecodecamp org,react native hooks p live coding jesse,2019-03-22,8526,153,1
freecodecamp org,easily build airbnb clone sharetribe tutorial,2018-10-29,23576,239,24
freecodecamp org,javascript classes tutorial,2018-10-09,288311,6334,254
freecodecamp org,css grid course,2018-03-19,475607,12601,511
blue brown,cute probability fact part,2024-09-10,158476,9021,105
freecodecamp org,next js vs react difference,2024-04-30,41151,1132,61
freecodecamp org,sql server performance essentials full course,2022-05-17,207409,5383,153
freecodecamp org,deno course better node js,2020-06-30,90367,2777,168
freecodecamp org,react data sorting part p live coding jesse,2018-03-19,1505,33,0
freecodecamp org,git github merge conflicts,2016-09-23,31896,406,7
blue brown,cross products light linear transformations chapter essence linear algebra,2016-09-01,1230651,22077,1265
blue brown,e pi nontraditional take old version,2015-03-05,2674735,42551,2159
alex analyst,exploratory data analysis pandas python pandas tutorials,2023-06-06,134127,3163,190
freecodecamp org,aws certified developer associate dva c certification course prepare pass exam,2024-08-12,115308,5209,363
freecodecamp org,learn react router v full course,2024-04-04,55677,1420,67
freecodecamp org,learn accessibility full tutorial,2024-02-01,54323,1720,34
freecodecamp org,full http networking course fetch rest apis javascript,2023-01-30,874099,28831,398
freecodecamp org,full stack web development beginners full course html css javascript node js mongodb,2022-11-01,2079089,51177,1050
freecodecamp org,protected routes react using react router,2018-10-16,345458,5909,214
freecodecamp org,animated pyramid css tutorial day css days,2018-09-30,14126,326,20
freecodecamp org,getting started gatsbyjs p live coding jesse,2017-11-09,8897,121,9
freecodecamp org,check property object beau teaches javascript,2017-04-13,18987,396,18
freecodecamp org,promises beau teaches javascript,2017-02-22,29856,512,41
freecodecamp org,module design pattern beau teaches javascript,2017-02-12,30433,522,24
freecodecamp org,maths programmers sets subsets supersets,2016-11-15,10176,127,3
freecodecamp org,git github rebasing,2016-09-23,34369,482,14
alex analyst,data analyst portfolio project tableau visualization project,2021-05-18,376450,5973,452
alex analyst,asking wife questions alex analyst show episode,2020-10-27,14104,561,222
freecodecamp org,learn svelte full course beginners,2022-10-17,195514,4851,166
freecodecamp org,build webshop angular node js typescript stripe,2022-10-11,410514,5340,208
freecodecamp org,machine learning course beginners,2021-08-30,1704015,51285,1344
freecodecamp org,react native browser editor part p live coding jesse,2019-11-15,16648,357,18
freecodecamp org,web application security things developers need know,2018-05-22,64182,1262,17
freecodecamp org,talking clock daily programmer,2017-08-02,18212,343,30
blue brown,special euler number e chapter essence calculus,2017-05-02,4078321,92037,2388
alex analyst,temp tables mysql advanced mysql series,2024-03-19,37565,884,40
alex analyst,popular visualizations power bi microsoft power bi beginners,2022-09-20,110222,2549,57
alex analyst,need stop taking courses ex course addict,2021-07-13,130700,5636,363
freecodecamp org,javascript tutorial build flappy bird doodle jump,2020-09-28,166291,5751,189
freecodecamp org,react native web ui building p live coding jesse,2019-03-06,11585,201,12
freecodecamp org,portfolio part code vlog,2017-01-27,1850,35,5
blue brown,fourier series,2023-12-08,1870486,110159,660
blue brown,let fool,2023-12-07,14004591,699786,4227
alex analyst,filtering columns rows pandas python pandas tutorials,2023-03-07,87000,1872,59
alex analyst,live portfolio review alex analyst live webinar,2023-01-25,17603,633,23
alex analyst,best coursera courses data analysts,2022-02-08,119321,5743,222
alex analyst,intermediate sql tutorial aliasing,2020-06-04,148980,3991,101
freecodecamp org,beau carnes running largest tutorial channel freecodecamp org podcast,2024-01-26,36489,1199,99
freecodecamp org,youtube clone stack tutorial next js typescript tailwind css,2023-09-07,54239,1583,83
freecodecamp org,neo j course beginners,2023-06-01,91756,1804,64
freecodecamp org,system design beginners course,2023-01-12,1225003,33511,325
freecodecamp org,random password generator python basics sam,2020-11-03,39402,1200,26
freecodecamp org,practical deep learning coders full course fast ai jeremy howard,2020-10-21,374201,12413,174
freecodecamp org,data migration p live coding jesse,2018-05-14,1959,42,0
freecodecamp org,html tutorial make super simple website,2018-04-25,3588733,77704,2372
freecodecamp org,google interview question code queue using stack whiteboard wednesday irfan baqui,2017-10-11,7210,204,15
freecodecamp org,react camper leaderboard code vlog,2017-02-24,1179,22,1
blue brown,pretty reason gaussian gaussian gaussian,2023-07-11,794136,22029,558
blue brown,probability mean impossible probabilities probabilities part,2020-04-12,2818623,72722,3546
alex analyst,k subscriber livestream,2022-01-10,3492,159,7
alex analyst,r vs python better data analysis,2021-02-16,226906,5046,406
freecodecamp org,code downloadable desktop game javascript,2024-08-07,37772,1318,49
freecodecamp org,razor pages asp net core full course net,2021-12-02,215167,3225,125
freecodecamp org,data structures computer science course beginners,2020-09-08,1270073,27583,637
freecodecamp org,live coding project create hour tracking app using vue js gwen faraday,2020-07-24,36005,814,28
freecodecamp org,live coding project create calculator using vue js gwen faraday,2020-07-10,29651,810,20
freecodecamp org,live coding project create random quote machine using vue js gwen faraday,2020-06-19,49342,819,24
freecodecamp org,tkinter course create graphic user interfaces python tutorial,2019-11-19,3364838,66891,2656
freecodecamp org,learn bootstrap creating custom admin theme intermediate tutorial,2019-10-14,130978,2642,84
freecodecamp org,deploy vpn cloud,2018-06-15,12372,194,11
freecodecamp org,character codes explained byjavascript legend douglas crockford,2018-05-23,3527,74,1
freecodecamp org,iteration building portfolio part code vlog,2017-02-06,1202,17,2
freecodecamp org,computer basics measure data size,2015-07-17,62272,0,39
alex analyst,building fully interactive web app using shiny python,2024-07-09,8840,296,22
alex analyst,use calculated fields bins tableau tableau tutorials beginners,2021-09-28,224464,4822,90
freecodecamp org,react router tutorial beginners,2022-05-04,158704,3625,139
freecodecamp org,sap ui fiori full course,2020-12-07,201728,2865,109
freecodecamp org,visual studio code crash course,2020-09-23,1269335,25942,481
freecodecamp org,react native web game logic p live coding jesse,2019-03-08,11772,247,4
freecodecamp org,use typescript react,2018-09-20,16158,291,14
freecodecamp org,panel artificial intelligence machine learning,2018-05-11,2885,76,4
freecodecamp org,submitting pr open source project live coding jesse,2017-06-27,3668,56,2
freecodecamp org,alex kurilin understanding tradeoffs language senior developer skills,2016-10-30,6727,152,21
blue brown,surface area sphere,2023-12-14,1864878,110785,491
alex analyst,hour data analyst interview masterclass interview better competition,2024-05-07,66148,2365,57
freecodecamp org,serverless node js tutorial neon serverless postgres aws lambda next js vercel,2024-02-28,72179,2132,60
freecodecamp org,api documentation best practices full course,2023-11-29,74274,2334,32
freecodecamp org,java web app quarkus jpastreamer tutorial,2023-11-03,74829,1900,85
freecodecamp org,java basics crash course,2023-09-27,229666,3906,144
freecodecamp org,developer career questions answered featuring bunch experienced developers,2022-02-09,55741,2097,115
freecodecamp org,blazor course use asp net core build full stack c web apps,2020-09-11,440200,6519,249
freecodecamp org,data analysis python part numerical computing numpy live course,2020-08-29,125484,1946,49
freecodecamp org,scikit learn course machine learning python tutorial,2020-06-23,461512,8292,193
freecodecamp org,learn angular material full tutorial,2019-08-13,415968,6349,164
freecodecamp org,amazon cloudwatch serverless logging monitoring basics,2018-09-21,3942,72,4
freecodecamp org,intro vue js,2018-05-30,8352,148,14
alex analyst,analyst builder full launch learning platform built data analysts,2023-12-12,23192,996,110
alex analyst,hard skills vs soft skills data world important,2023-09-05,14629,672,30
alex analyst,scraping data real website web scraping python,2023-07-11,450897,8223,331
alex analyst,best industries data analysts alex analyst show episode,2021-01-07,15133,489,147
alex analyst,advanced sql tutorial cte common table expression,2020-12-08,348080,5555,187
alex analyst,top reasons good data analyst,2020-09-22,14685,615,82
freecodecamp org,game development l lua full course,2022-08-25,230527,6156,292
freecodecamp org,mongodb tutorial crud app scratch using node js,2018-12-28,148473,2222,114
freecodecamp org,bash tutorial use command line linux windows mac terminal,2017-12-13,66600,1532,45
freecodecamp org,react server side api calls isomorphic fetch live coding jesse,2017-05-12,7691,85,15
freecodecamp org,maths programmers sets complement involution laws,2016-12-03,9964,134,1
freecodecamp org,git github undoing commits,2016-09-23,26469,557,27
freecodecamp org,networks example network,2016-09-23,19444,183,1
freecodecamp org,computer basics variables work code,2015-07-17,25694,0,7
freecodecamp org,shadcn component library course beginners,2024-06-26,39326,887,40
freecodecamp org,ethics ai machine learning full course,2023-10-06,41735,1263,83
freecodecamp org,graph algorithms crash course java,2022-10-26,97637,2572,61
freecodecamp org,deep learning pytorch live course resnet regularization data augmentation part,2020-06-20,43750,791,27
blue brown,mandelbrot set defined,2024-01-24,493699,30071,155
freecodecamp org,selenium course beginners web scraping bots browser automation testing tutorial,2021-08-31,827327,14768,506
freecodecamp org,network programming python course build port scanner mailing client chat room ddos,2020-08-07,366504,9915,225
freecodecamp org,sqlite databases python full course,2020-05-12,672305,15906,538
freecodecamp org,operations aws lambda,2018-08-14,21456,287,10
freecodecamp org,hero section css changes live coding jesse,2017-06-30,3075,44,2
freecodecamp org,creating wordpress custom post types live coding jesse,2017-06-08,3581,61,3
freecodecamp org,react setting google analytics live coding jesse,2017-05-30,18014,140,10
freecodecamp org,binary search tree traversal height beau teaches javascript,2017-04-02,34453,381,15
blue brown,beautiful international math olympiad problem,2024-01-03,1588814,79688,620
blue brown,impossible chessboard puzzle,2020-07-05,2006260,61923,2471
blue brown,exponential growth epidemics,2020-03-08,5967375,168229,6209
blue brown,triangle power,2016-06-26,782455,29619,1565
alex analyst,best courses alternative analyst jobs marketing analyst business analyst financial analyst,2022-08-02,20280,867,75
freecodecamp org,azure ai engineer associate certification ai full course pass exam,2024-09-09,32319,1364,72
freecodecamp org,css artist kass moreno freecodecamp podcast,2024-04-12,25388,514,30
freecodecamp org,full stack next js typescript firebase tutorial google drive clone,2023-09-06,68419,1858,102
